,vel 0,Pres 0,FMat 0,FMatRem 0,Visc 0,vel 1,Pres 1,FMat 1,FMatRem 1,Visc 1,vel 2,Pres 2,FMat 2,FMatRem 2,Visc 2
856,-1.5342443119707904e-12,100000.0088220075,-0.08902736142309829,-0.0884044791818833,0.002,-1.355486094044023e-11,100000.08198078413,-0.08840447917510587,-0.08770985641085977,0.002,-6.337701630538375e-11,100000.4044360983,-0.08770985637917125,-0.08690289582212543,0.002
857,-1.5076123838649563e-12,100000.00866865563,-0.08912697930931687,-0.08850435072613345,0.002,-1.333240443858705e-11,100000.0806303428,-0.08850435071946726,-0.08780972370689627,0.002,-6.239392117035275e-11,100000.39811828338,-0.08780972367569931,-0.08700275962765719,0.002
858,-1.4814421302992928e-12,100000.00851796851,-0.08922659805040081,-0.08860422227038368,0.002,-1.3113583912801823e-11,100000.07930207081,-0.08860422226382689,-0.08790959100293282,0.002,-6.142595633887281e-11,100000.3918985006,-0.08790959097221984,-0.08710262343318897,0.002
859,-1.45572579003371e-12,100000.0083698999,-0.08932621764349002,-0.08870409381463386,0.002,-1.2898340462323279e-11,100000.07799560568,-0.08870409380818468,-0.08800945829896932,0.002,-6.047289129747998e-11,100000.38577524065,-0.08800945826873287,-0.08720248723872075,0.002
860,-1.4304557454644947e-12,100000.00822440427,-0.08942583808573713,-0.0888039653588841,0.002,-1.2686615981307453e-11,100000.0767105908,-0.08880396535254079,-0.08810932559500584,0.002,-5.953449900412298e-11,100000.37974701717,-0.0881093255652386,-0.08730235104425255,0.002
861,-1.4056242320959722e-12,100000.00808143694,-0.08952545937430738,-0.08890383690313426,0.002,-1.2478352940613905e-11,100000.07544667537,-0.08890383689689509,-0.08820919289104233,0.002,-5.861055559773092e-11,100000.37381236652,-0.08820919286173705,-0.0874022148497843,0.002
862,-1.3812235570359755e-12,100000.00794095398,-0.08962508150637867,-0.08900370844738448,0.002,-1.2273495187546347e-11,100000.07420351435,-0.08900370844124773,-0.08830906018707887,0.002,-5.770084068896323e-11,100000.36796984739,-0.08830906015822845,-0.0875020786553161,0.002
863,-1.3572460257741799e-12,100000.00780291222,-0.0897247044791413,-0.08910357999163465,0.002,-1.207198729194364e-11,100000.07298076822,-0.08910357998559866,-0.08840892748311535,0.002,-5.680513670687912e-11,100000.36221804043,-0.08840892745471278,-0.08760194246084786,0.002
864,-1.3336842326540111e-12,100000.00766726931,-0.08982432828979815,-0.08920345153588487,0.002,-1.1873774328322534e-11,100000.0717781031,-0.08920345152994798,-0.0885087947791519,0.002,-5.592322998909656e-11,100000.3565555481,-0.08850879475119028,-0.08770180626637966,0.002
865,-1.3105313506552644e-12,100000.00753398359,-0.08992395293556432,-0.08930332308013504,0.002,-1.1678803256309752e-11,100000.07059519051,-0.08930332307429564,-0.0886086620751884,0.002,-5.505491020052101e-11,100000.35098099404,-0.08860866204766095,-0.08780167007191142,0.002
866,-1.2877801889550867e-12,100000.00740301407,-0.09002357841366736,-0.08940319462438528,0.002,-1.1487021249444918e-11,100000.06943170723,-0.08940319461864177,-0.08870852937122492,0.002,-5.419996946183735e-11,100000.345493023,-0.08870852934412493,-0.08790153387744323,0.002
867,-1.2654237007109979e-12,100000.00727432055,-0.09012320472134691,-0.08950306616863545,0.002,-1.1298376059000113e-11,100000.06828733542,-0.08950306616298626,-0.08880839666726142,0.002,-5.335820380284622e-11,100000.34009030041,-0.08880839664058232,-0.08800139768297499,0.002
868,-1.2434549101250469e-12,100000.00714786348,-0.09022283185585495,-0.08960293771288566,0.002,-1.1112816667678968e-11,100000.06716176236,-0.08960293770732926,-0.08890826396329794,0.002,-5.252941192730824e-11,100000.33477151205,-0.08890826393703323,-0.08810126148850676,0.002
869,-1.2218672751367705e-12,100000.00702360406,-0.09032245981445537,-0.08970280925713583,0.002,-1.0930292635291185e-11,100000.06605468046,-0.08970280925167069,-0.08900813125933443,0.002,-5.17133953587627e-11,100000.32953536385,-0.08900813123347774,-0.08820112529403853,0.002
870,-1.2006541802073357e-12,100000.00690150406,-0.09042208859442427,-0.08980268080138608,0.002,-1.0750754971817577e-11,100000.06496578714,-0.0898026807960107,-0.08910799855537098,0.002,-5.09099591676145e-11,100000.3243805815,-0.089107998529916,-0.08830098909957036,0.002
871,-1.179809081030378e-12,100000.00678152604,-0.09052171819304959,-0.08990255234563627,0.002,-1.0574155046500242e-11,100000.06389478467,-0.08990255234034919,-0.08920786585140746,0.002,-5.011891124414467e-11,100000.31930591013,-0.089207865826348,-0.08840085290510212,0.002
872,-1.1593256499408257e-12,100000.00666363307,-0.09062134860763128,-0.09000242388988647,0.002,-1.040044458867153e-11,100000.06284138026,-0.09000242388468624,-0.089307733147444,0.002,-4.934006215397181e-11,100000.31431011406,-0.08930773312277397,-0.08850071671063392,0.002
873,-1.1391974852328672e-12,100000.006547789,-0.09072097983548101,-0.09010229543413666,0.002,-1.0229576849898137e-11,100000.06180528588,-0.09010229542902187,-0.0894076004434805,0.002,-4.8573225355591776e-11,100000.30939197652,-0.08940760041919389,-0.08860058051616569,0.002
874,-1.1194186917479613e-12,100000.0064339582,-0.09082061187392235,-0.09020216697838687,0.002,-1.0061505587030304e-11,100000.06078621812,-0.09020216697335612,-0.08950746773951701,0.002,-4.781821741931589e-11,100000.30455029935,-0.0895074677156079,-0.08870044432169748,0.002
875,-1.0999830835733469e-12,100000.0063221057,-0.09092024472029048,-0.09030203852263706,0.002,-9.896185134889398e-12,100000.05978389826,-0.09030203851768896,-0.08960733503555353,0.002,-4.707485744569137e-11,100000.29978390266,-0.0896073350120161,-0.08880030812722924,0.002
876,-1.0808848359320861e-12,100000.00621219714,-0.09101987837193229,-0.09040191006688726,0.002,-9.733570769411538e-12,100000.0587980521,-0.09040191006202047,-0.08970720233159007,0.002,-4.634296735667743e-11,100000.29509162468,-0.0897072023084186,-0.08890017193276104,0.002
877,-1.0621180507909212e-12,100000.00610419872,-0.0911195128262062,-0.09050178161113745,0.002,-9.573618272357119e-12,100000.05782840987,-0.09050178160635064,-0.08980706962762657,0.002,-4.562237160493629e-11,100000.29047232133,-0.08980706960481538,-0.0890000357382928,0.002
878,-1.043676756455901e-12,100000.00599807726,-0.09121914808048223,-0.09060165315538765,0.002,-9.41628422127276e-12,100000.05687470628,-0.09060165315067951,-0.08990693692366308,0.002,-4.4912897319754655e-11,100000.28592486613,-0.08990693690120663,-0.0890998995438246,0.002
879,-1.0255554156783982e-12,100000.00589380019,-0.09131878413214173,-0.09070152469963784,0.002,-9.261526208163138e-12,100000.0559366803,-0.09070152469500707,-0.09000680421969959,0.002,-4.4214374524902987e-11,100000.28144814978,-0.0900068041975924,-0.08919976334935638,0.002
880,-1.007748634611919e-12,100000.00579133544,-0.0914184209785776,-0.09080139624388806,0.002,-9.109301966928884e-12,100000.05501407516,-0.0908013962393334,-0.0901066715157361,0.002,-4.352663555732704e-11,100000.27704107997,-0.09010667149397279,-0.08929962715488815,0.002
881,-9.902507289351671e-13,100000.00569065152,-0.09151805861719392,-0.09090126778813824,0.002,-8.959569955335807e-12,100000.05410663833,-0.09090126778365845,-0.09020653881177261,0.002,-4.28495150678079e-11,100000.27270258113,-0.09020653879034786,-0.08939949096041992,0.002
882,-9.730563758213445e-13,100000.00559171753,-0.0916176970454062,-0.09100113933238844,0.002,-8.812290008718337e-12,100000.05321412138,-0.0910011393279823,-0.09030640610780916,0.002,-4.218285103828208e-11,100000.2684315942,-0.09030640608671774,-0.08949935476595174,0.002
883,-9.561604691019675e-13,100000.00549450306,-0.09171733626064098,-0.09110101087663863,0.002,-8.667422032210905e-12,100000.05233627987,-0.09110101087230492,-0.09040627340384565,0.002,-4.152648318339384e-11,100000.26422707619,-0.09040627338308241,-0.08959921857148351,0.002
884,-9.395579017429367e-13,100000.00539897822,-0.09181697626033615,-0.09120088242088886,0.002,-8.524926654688056e-12,100000.05147287343,-0.0912008824166264,-0.09050614069988216,0.002,-4.088025360461683e-11,100000.26008800026,-0.09050614067944204,-0.08969908237701531,0.002
885,-9.232434207221767e-13,100000.00530511363,-0.09191661704194047,-0.09130075396513902,0.002,-8.384765301424504e-12,100000.05062366553,-0.09130075396094664,-0.09060600799591868,0.002,-4.024400758964087e-11,100000.25601335517,-0.09060600797579668,-0.08979894618254707,0.002
886,-9.072119172074603e-13,100000.0052128805,-0.09201625860291394,-0.09140062550938924,0.002,-8.246899758346127e-12,100000.04978842357,-0.09140062550526579,-0.09070587529195522,0.002,-3.961759172365454e-11,100000.25200214522,-0.09070587527214642,-0.08989880998807884,0.002
887,-8.914585716118672e-13,100000.00512225046,-0.0921159009407274,-0.09150049705363944,0.002,-8.11129268073754e-12,100000.0489669187,-0.0915004970495838,-0.09080574258799169,0.002,-3.900085541499043e-11,100000.24805339001,-0.09080574256849126,-0.08999867379361061,0.002
888,-8.759786362894946e-13,100000.00503319567,-0.09221554405286266,-0.09160036859788964,0.002,-7.977907302300518e-12,100000.0481589258,-0.0916003685939007,-0.09090560988402822,0.002,-3.8393650605332494e-11,100000.2441661241,-0.0909056098648314,-0.09009853759914241,0.002
889,-8.607675073790127e-13,100000.00494568876,-0.09231518793681232,-0.09170024014213983,0.002,-7.846707144939706e-12,100000.04736422344,-0.09170024013821648,-0.09100547718006473,0.002,-3.779583126022035e-11,100000.24033939689,-0.09100547716116682,-0.09019840140467418,0.002
890,-8.458204354782632e-13,100000.00485970282,-0.09241483259007983,-0.09180011168639005,0.002,-7.71765652730268e-12,100000.04658259384,-0.09180011168253122,-0.09110534447610126,0.002,-3.7207253297565654e-11,100000.23657227229,-0.09110534445749763,-0.09029826521020597,0.002
891,-8.311325254667456e-13,100000.00477521142,-0.09251447801017937,-0.09189998323064023,0.002,-7.590720492133377e-12,100000.04581382274,-0.09189998322684487,-0.09120521177213776,0.002,-3.6627775023164226e-11,100000.23286382867,-0.09120521175382387,-0.09039812901573775,0.002
892,-8.166994614861959e-13,100000.00469218864,-0.09261412419463581,-0.09199985477489044,0.002,-7.465864660954224e-12,100000.04505769938,-0.0919998547711575,-0.0913050790681743,0.002,-3.605725727668175e-11,100000.22921315845,-0.09130507905014566,-0.09049799282126954,0.002
893,-8.025169269020591e-13,100000.00461060893,-0.09271377114098459,-0.09209972631914062,0.002,-7.3430552340446e-12,100000.0443140164,-0.0920997263154691,-0.0914049463642108,0.002,-3.549556255896803e-11,100000.22561936798,-0.09140494634646303,-0.0905978566268013,0.002
894,-7.885806769890726e-13,100000.00453044724,-0.09281341884677177,-0.09219959786339083,0.002,-7.222258772797555e-12,100000.04358256985,-0.0921995978597797,-0.09150481366024732,0.002,-3.494255539663252e-11,100000.22208157732,-0.09150481364277605,-0.0906977204323331,0.002
895,-7.748863935809035e-13,100000.00445167889,-0.0929130673095539,-0.09229946940764103,0.002,-7.1034420542636256e-12,100000.0428631591,-0.09229946940408931,-0.09160468095628381,0.002,-3.43981026322472e-11,100000.21859892005,-0.09160468093908476,-0.09079758423786487,0.002
896,-7.61429612964389e-13,100000.0043742797,-0.09301271652689796,-0.09239934095189124,0.002,-6.98657279782564e-12,100000.04215558688,-0.09239934094839795,-0.09170454825232034,0.002,-3.386207306096311e-11,100000.21517054303,-0.0917045482353893,-0.09089744804339668,0.002
897,-7.482064510607699e-13,100000.00429822587,-0.09311236649638134,-0.09249921249614142,0.002,-6.871619519850778e-12,100000.04145965904,-0.09249921249270561,-0.09180441554835685,0.002,-3.3334337286125256e-11,100000.21179560621,-0.09180441553168968,-0.09099731184892844,0.002
898,-7.352128780456442e-13,100000.00422349403,-0.09321201721559182,-0.09259908404039162,0.002,-6.758550740010545e-12,100000.04077518464,-0.09259908403701235,-0.09190428284439338,0.002,-3.281476808203247e-11,100000.20847328247,-0.09190428282798599,-0.09109717565446022,0.002
899,-7.224447179169349e-13,100000.0041500612,-0.09331166868212735,-0.0926989555846418,0.002,-6.647335872799073e-12,100000.04010197586,-0.09269895558131813,-0.09200415014042986,0.002,-3.230324046687192e-11,100000.20520275735,-0.09200415012427823,-0.09119703945999198,0.002
900,-7.098981571292777e-13,100000.00407790483,-0.0934113208935963,-0.09279882712889202,0.002,-6.537944593402759e-12,100000.03943984791,-0.09279882712562305,-0.0921040174364664,0.002,-3.17996305405124e-11,100000.20198322885,-0.09210401742056659,-0.0912969032655238,0.002
901,-6.975695988157289e-13,100000.00400700272,-0.09351097384761699,-0.09289869867314221,0.002,-6.430347150827842e-12,100000.03878861909,-0.09289869866992703,-0.0922038847325029,0.002,-3.130381679228217e-11,100000.19881390742,-0.092203884716851,-0.09139676707105555,0.002
902,-6.854550104912936e-13,100000.00393733305,-0.09361062754181806,-0.09299857021739241,0.002,-6.324514373791718e-12,100000.03814811057,-0.09299857021423015,-0.09230375202853942,0.002,-3.081567995589719e-11,100000.1956940155,-0.09230375201313158,-0.09149663087658735,0.002
903,-6.735505767892064e-13,100000.00386887444,-0.09371028197383807,-0.09309844176164263,0.002,-6.220417089161318e-12,100000.03751814652,-0.09309844175853242,-0.09240361932457596,0.002,-3.0335101629159924e-11,100000.19262278754,-0.09240361930940841,-0.09159649468211913,0.002
904,-6.618527715093587e-13,100000.00380160584,-0.0938099371413257,-0.09319831330589283,0.002,-6.118027138858743e-12,100000.03689855398,-0.09319831330283382,-0.09250348662061246,0.002,-2.986196587246517e-11,100000.18959946976,-0.09250348660568147,-0.09169635848765091,0.002
905,-6.503579958176152e-13,100000.00373550657,-0.09390959304193952,-0.09329818485014299,0.002,-6.017316508381962e-12,100000.03628916277,-0.09329818484713433,-0.09260335391664896,0.002,-2.939615848247485e-11,100000.18662331991,-0.09260335390195089,-0.09179622229318267,0.002
906,-6.390627949610406e-13,100000.00367055633,-0.09400924967334813,-0.09339805639439322,0.002,-5.918258053494649e-12,100000.03568980558,-0.09339805639143409,-0.09270322121268548,0.002,-2.893756670117226e-11,100000.1836936072,-0.0927032211982167,-0.09189608609871447,0.002
907,-6.279637137306304e-13,100000.00360673512,-0.09410890703322981,-0.0934979279386434,0.002,-5.820824845950003e-12,100000.03510031766,-0.09349792793573299,-0.09280308850872199,0.002,-2.8486079725236972e-11,100000.18080961207,-0.09280308849447895,-0.09199594990424623,0.002
908,-6.170572964648754e-13,100000.00354402333,-0.09420856511927284,-0.09359779948289362,0.002,-5.724989810465682e-12,100000.03452053713,-0.09359779948003114,-0.09290295580475853,0.002,-2.8041588487926162e-11,100000.17797062597,-0.09290295579073773,-0.09209581370977807,0.002
909,-6.063400142687652e-13,100000.00348240169,-0.09430822392917504,-0.0936976710271438,0.002,-5.6307271052205975e-12,100000.03395030469,-0.09369767102432844,-0.09300282310079504,0.002,-2.7603985440799033e-11,100000.17517595127,-0.09300282308699305,-0.09219567751530981,0.002
910,-5.958086988885544e-13,100000.00342185129,-0.09440788346064416,-0.09379754257139401,0.002,-5.5380112500381425e-12,100000.03338946363,-0.093797542568625,-0.09310269039683156,0.002,-2.7173164336424135e-11,100000.17242490107,-0.09310269038324498,-0.0922955413208416,0.002
911,-5.854606900549695e-13,100000.00336235348,-0.09450754371139741,-0.0938974141156442,0.002,-5.4468168355931574e-12,100000.03283785979,-0.0938974141129208,-0.09320255769286805,0.002,-2.6749021245582442e-11,100000.1697167991,-0.09320255767949354,-0.09239540512637336,0.002
912,-5.752922402303014e-13,100000.00330388991,-0.09460720467916177,-0.09399728565989442,0.002,-5.3571189598835206e-12,100000.03229534157,-0.09399728565721585,-0.09330242498890456,0.002,-2.6331453758328108e-11,100000.16705097933,-0.09330242497573883,-0.09249526893190517,0.002
913,-5.65300108731436e-13,100000.00324644269,-0.09470686636167361,-0.0940971572041446,0.002,-5.268893154973789e-12,100000.03176175982,-0.09409715720151016,-0.09340229228494107,0.002,-2.592036018407304e-11,100000.1644267861,-0.0934022922719809,-0.09259513273743694,0.002
914,-5.554814897876932e-13,100000.00318999411,-0.09480652875667894,-0.09419702874839482,0.002,-5.182115169336095e-12,100000.03123696784,-0.09419702874580377,-0.09350215958097761,0.002,-2.5515641005847056e-11,100000.16184357383,-0.09350215956821979,-0.09269499654296874,0.002
915,-5.458332143497816e-13,100000.00313452685,-0.09490619186193308,-0.09429690029264501,0.002,-5.0967616220167015e-12,100000.03072082136,-0.09429690029009663,-0.09360202687701412,0.002,-2.5117198371322512e-11,100000.15930070686,-0.09360202686445553,-0.0927948603485005,0.002
916,-5.36352620182138e-13,100000.00308002385,-0.09500585567520095,-0.09439677183689521,0.002,-5.012809275521918e-12,100000.0302131784,-0.09439677183438881,-0.09370189417305065,0.002,-2.4724935656585712e-11,100000.15679755929,-0.09370189416068818,-0.0928947241540323,0.002
917,-5.270367556374399e-13,100000.00302646832,-0.0951055201942566,-0.09449664338114538,0.002,-4.930235109051208e-12,100000.02971389933,-0.09449664337868027,-0.09380176146908713,0.002,-2.4338757903464307e-11,100000.15433351487,-0.09380176145691775,-0.09299458795956404,0.002
918,-5.17882667659091e-13,100000.00297384379,-0.09520518541688357,-0.0945965149253956,0.002,-4.849016609100075e-12,100000.02922284682,-0.0945965149229711,-0.09390162876512365,0.002,-2.3958571527457278e-11,100000.15190796682,-0.09390162875314435,-0.09309445176509584,0.002
919,-5.088872580524728e-13,100000.00292213408,-0.09530485134087452,-0.09469638646964579,0.002,-4.7691313329145774e-12,100000.02873988576,-0.09469638646726122,-0.09400149606116016,0.002,-2.3584283737309192e-11,100000.14952031769,-0.09400149604936803,-0.09319431557062761,0.002
920,-5.000477180852688e-13,100000.00287132335,-0.09540451796403143,-0.09479625801389602,0.002,-4.690557563214467e-12,100000.02826488332,-0.09479625801155074,-0.0941013633571967,0.002,-2.321580377044122e-11,100000.14716997935,-0.0941013633455888,-0.0932941793761594,0.002
921,-4.913617464298522e-13,100000.00282139597,-0.09550418528416534,-0.09489612955814619,0.002,-4.613273799341096e-12,100000.02779770878,-0.09489612955583955,-0.0942012306532332,0.002,-2.285304238422894e-11,100000.1448563726,-0.09420123064180667,-0.0933940431816912,0.002
922,-4.828266062381276e-13,100000.00277233658,-0.09560385329909646,-0.0949960011023964,0.002,-4.537259120398341e-12,100000.02733823362,-0.09499600110012776,-0.0943010979492697,0.002,-2.2495911710914188e-11,100000.14257892726,-0.09430109793802174,-0.09349390698722297,0.002
923,-4.744395602425614e-13,100000.0027241301,-0.09570352200665408,-0.09509587264664658,0.002,-4.462492894722617e-12,100000.02688633131,-0.09509587264441534,-0.09440096524530621,0.002,-2.2144325111924206e-11,100000.1403370818,-0.09440096523423405,-0.09359377079275474,0.002
924,-4.66198233356376e-13,100000.00267676171,-0.09580319140467645,-0.09519574419089678,0.002,-4.38895463488763e-12,100000.02644187749,-0.0951957441887023,-0.09450083254134274,0.002,-2.1798196742607522e-11,100000.13813028345,-0.09450083253044364,-0.09369363459828653,0.002
925,-4.580999599707376e-13,100000.00263021683,-0.09590286149101084,-0.09529561573514699,0.002,-4.3166241424528984e-12,100000.02600474976,-0.09529561573298867,-0.09460069983737925,0.002,-2.145744286004213e-11,100000.13595798794,-0.09460069982665052,-0.0937934984038183,0.002
926,-4.501424368775004e-13,100000.00258448116,-0.09600253226351345,-0.0953954872793972,0.002,-4.2454817992546126e-12,100000.0255748278,-0.09539548727727445,-0.09470056713341579,0.002,-2.112198080569488e-11,100000.13381965933,-0.0947005671228548,-0.09389336220935011,0.002
927,-4.4232314278908434e-13,100000.0025395406,-0.09610220372004928,-0.09549535882364739,0.002,-4.175508131090469e-12,100000.02515199316,-0.09549535882155963,-0.0948004344294523,0.002,-2.079172878760514e-11,100000.13171476997,-0.09480043441905643,-0.09399322601488187,0.002
928,-4.3463955602232894e-13,100000.00249538136,-0.09620187585849227,-0.09559523036789759,0.002,-4.106683880422936e-12,100000.02473612945,-0.09559523036584425,-0.0949003017254888,0.002,-2.046660660712213e-11,100000.12964280038,-0.0949003017152555,-0.09409308982041367,0.002
929,-4.270896625629696e-13,100000.00245198983,-0.09630154867672505,-0.09569510191214776,0.002,-4.038990442578043e-12,100000.02432712207,-0.09569510191012827,-0.0950001690215253,0.002,-2.0146535150474473e-11,100000.12760323903,-0.09500016901145204,-0.09419295362594543,0.002
930,-4.196707222659181e-13,100000.00240935264,-0.09640122217263913,-0.095794973456398,0.002,-3.972409284062776e-12,100000.02392485837,-0.09579497345441179,-0.09510003631756185,0.002,-1.9831436461219246e-11,100000.12559558233,-0.09510003630764613,-0.09429281743147723,0.002
931,-4.123804301393758e-13,100000.00236745675,-0.09650089634413453,-0.09589484500064817,0.002,-3.906922088522438e-12,100000.02352922749,-0.0958948449986947,-0.09519990361359833,0.002,-1.9521233885966586e-11,100000.12361933442,-0.0951999036038377,-0.09439268123700899,0.002
932,-4.0521655329600616e-13,100000.00232628924,-0.09660057118912012,-0.09599471654489838,0.002,-3.842510392734915e-12,100000.02314012045,-0.09599471654297713,-0.09529977090963487,0.002,-1.921585163798738e-11,100000.12167400714,-0.09529977090002695,-0.09449254504254079,0.002
933,-3.9817714865193985e-13,100000.0022858375,-0.09670024670551315,-0.09609458808914857,0.002,-3.7791574038491714e-12,100000.02275743011,-0.096094588087259,-0.09539963820567136,0.002,-1.8915215742781505e-11,100000.11975911986,-0.09539963819621376,-0.09459240884807255,0.002
934,-3.9126020027747376e-13,100000.00224608903,-0.09679992289123968,-0.09619445963339879,0.002,-3.71684589194619e-12,100000.02238105086,-0.09619445963154037,-0.09549950550170788,0.002,-1.8619253092890187e-11,100000.11787419928,-0.09549950549239826,-0.09469227265360435,0.002
935,-3.844631842895492e-13,100000.00220703163,-0.0968995997442341,-0.09629433117764898,0.002,-3.655558262515564e-12,100000.02201087902,-0.0962943311758212,-0.0955993727977444,0.002,-1.8327891157306172e-11,100000.11601877947,-0.09559937278858045,-0.09479213645913612,0.002
936,-3.7778415675533557e-13,100000.0021686533,-0.09699927726243941,-0.09639420272189918,0.002,-3.5952778646456613e-12,100000.02164681253,-0.09639420272010153,-0.09569924009378093,0.002,-1.8041059217230063e-11,100000.11419240173,-0.0956992400847604,-0.09489200026466789,0.002
937,-3.7122117326699475e-13,100000.00213094223,-0.09709895544380691,-0.09649407426614937,0.002,-3.535988264269736e-12,100000.02128875104,-0.09649407426438138,-0.09579910738981744,0.002,-1.775868763898849e-11,100000.11239461433,-0.0957991073809381,-0.09499186407019967,0.002
938,-3.6477221698188123e-13,100000.00209388681,-0.09719863428629645,-0.09659394581039957,0.002,-3.4776733170313794e-12,100000.0209365958,-0.09659394580866074,-0.09589897468585395,0.002,-1.748070729325355e-11,100000.11062497257,-0.0958989746771136,-0.09509172787573147,0.002
939,-3.584351251707033e-13,100000.00205747565,-0.09729831378787603,-0.09669381735464978,0.002,-3.420317022986282e-12,100000.02059024971,-0.09669381735293962,-0.09599884198189045,0.002,-1.72070502089683e-11,100000.10888303863,-0.09599884197328692,-0.09519159168126325,0.002
940,-3.5220831533146297e-13,100000.00202169757,-0.09739799394652215,-0.09679368889889997,0.002,-3.3639038168268622e-12,100000.02024961723,-0.09679368889721802,-0.09609870927792696,0.002,-1.693764993654812e-11,100000.10716838145,-0.09609870926945814,-0.09529145548679503,0.002
941,-3.4608962464687994e-13,100000.0019865415,-0.09749767476021948,-0.09689356044315016,0.002,-3.3084181322747674e-12,100000.01991460439,-0.09689356044149595,-0.09619857657396348,0.002,-1.6672440821470002e-11,100000.10548057659,-0.09619857656562726,-0.09539131929232679,0.002
942,-3.4007710733669207e-13,100000.00195199669,-0.09759735622696088,-0.09699343198740039,0.002,-3.2538446202067768e-12,100000.01958511877,-0.09699343198577347,-0.09629844387000001,0.002,-1.641135785910939e-11,100000.10381920618,-0.09629844386179434,-0.0954911830978586,0.002
943,-3.3416896245920535e-13,100000.00191805247,-0.09769703834474742,-0.09709330353165055,0.002,-3.2001682938395145e-12,100000.01926106951,-0.09709330353005047,-0.09639831116603652,0.002,-1.615433727586589e-11,100000.10218385885,-0.09639831115795935,-0.09559104690339038,0.002
944,-3.2836324368265973e-13,100000.00188469846,-0.09779672111158837,-0.09719317507590079,0.002,-3.147374528631685e-12,100000.01894236718,-0.0971931750743271,-0.09649817846207305,0.002,-1.590131631135174e-11,100000.10057412955,-0.0964981784541224,-0.09569091070892216,0.002
945,-3.2265851220725633e-13,100000.00185192437,-0.09789640452550097,-0.09729304662015094,0.002,-3.0954489898818592e-12,100000.01862892386,-0.09729304661860322,-0.09659804575810953,0.002,-1.5652233436750677e-11,100000.09898961952,-0.09659804575028341,-0.09579077451445392,0.002
946,-3.170529664632827e-13,100000.00181972013,-0.09799608858451063,-0.09739291816440115,0.002,-3.044377705207912e-12,100000.01832065302,-0.09739291816287897,-0.09669791305414606,0.002,-1.5407027918311347e-11,100000.0974299361,-0.09669791304644254,-0.09589063831998572,0.002
947,-3.115447321430224e-13,100000.0017880758,-0.09809577328665067,-0.09749278970865136,0.002,-2.9941465560743004e-12,100000.01801746953,-0.09749278970715429,-0.09679778035018256,0.002,-1.5165639745407108e-11,100000.09589469271,-0.09679778034259974,-0.09599050212551748,0.002
948,-3.061320794775896e-13,100000.00175698167,-0.09819545862996251,-0.09759266125290156,0.002,-2.9447415683726644e-12,100000.0177192897,-0.0975926612514292,-0.0968976476462191,0.002,-1.4928009847886357e-11,100000.09438350877,-0.0968976476387551,-0.09609036593104928,0.002
949,-3.008134236002135e-13,100000.00172642818,-0.09829514461249537,-0.09769253279715175,0.002,-2.8961490576278603e-12,100000.0174260312,-0.09769253279570367,-0.0969975149422556,0.002,-1.4694079806031432e-11,100000.09289600958,-0.09699751493490856,-0.09619022973658106,0.002
950,-2.955871071922181e-13,100000.00169640593,-0.09839483123230648,-0.09779240434140196,0.002,-2.8483554840813623e-12,100000.01713761312,-0.09779240433997778,-0.09709738223829212,0.002,-1.4463792577279432e-11,100000.09143182628,-0.09709738223106022,-0.09629009354211283,0.002
951,-2.9045154483920125e-13,100000.0016669057,-0.0984945184874608,-0.09789227588565216,0.002,-2.8013483240887513e-12,100000.01685395584,-0.09789227588425149,-0.09719724953432862,0.002,-1.4237092132285401e-11,100000.08999059566,-0.09719724952721008,-0.09638995734764463,0.002
952,-2.854051513275351e-13,100000.0016379184,-0.09859420637603121,-0.09799214742990237,0.002,-2.755114835684957e-12,100000.01657498094,-0.09799214742852481,-0.09729711683036513,0.002,-1.4013922874777177e-11,100000.08857196012,-0.09729711682335816,-0.0964898211531764,0.002
953,-2.804464133946557e-13,100000.00160943512,-0.09869389489609832,-0.09809201897415254,0.002,-2.7096419123719417e-12,100000.01630061139,-0.09809201897279772,-0.09739698412640165,0.002,-1.3794230149173247e-11,100000.08717556762,-0.09739698411950452,-0.09658968495870818,0.002
954,-2.755738176705807e-13,100000.0015814471,-0.09879358404575049,-0.09819189051840277,0.002,-2.664917100793671e-12,100000.0160307714,-0.09819189051707031,-0.09749685142243818,0.002,-1.3577960241101925e-11,100000.08580107155,-0.09749685141564919,-0.09668954876423999,0.002
955,-2.707858505622406e-13,100000.00155394572,-0.09889327382308373,-0.09829176206265296,0.002,-2.6209282376948596e-12,100000.01576538643,-0.09829176206134249,-0.0975967187184747,0.002,-1.3365060159599778e-11,100000.08444813066,-0.09759671871179217,-0.09678941256977175,0.002
956,-2.660809984491566e-13,100000.00152692254,-0.0989929642262018,-0.09839163360690316,0.002,-2.577663304309683e-12,100000.01550438315,-0.09839163360561433,-0.0976965860145112,0.002,-1.315547770972434e-11,100000.08311640899,-0.09769658600793346,-0.09688927637530355,0.002
957,-2.6145796501745383e-13,100000.00150036924,-0.09909265525321596,-0.09849150515115335,0.002,-2.535110426300746e-12,100000.01524768943,-0.09849150514988579,-0.0977964533105477,0.002,-1.2949161710424402e-11,100000.0818055758,-0.09779645330407312,-0.0969891401808353,0.002
