,vel 0,Pres 0,FMat 0,FMatRem 0,Visc 0,vel 1,Pres 1,FMat 1,FMatRem 1,Visc 1
1102,-1.1912296423801938e-07,325500.86571585137,-0.11355354609363952,-0.11297302136363206,0.002,-1.1503566382257596e-07,325600.6646974337,-0.11297296384580015,-0.11227733547965066,0.002
1103,-1.1907657706003481e-07,325492.2334336415,-0.11365331135813968,-0.11307289295469003,0.002,-1.1500652528953049e-07,325592.0347393781,-0.11307283545142738,-0.11237720280973772,0.002
1104,-1.1903003694831827e-07,325483.60186180164,-0.11375307703498304,-0.11317276454574804,0.002,-1.1497717119961754e-07,325583.4054903922,-0.11317270705716244,-0.1124770701398248,0.002
1105,-1.1898334388541093e-07,325474.9710217948,-0.11385284312308573,-0.113272636136806,0.002,-1.1494760178437506e-07,325574.7769719312,-0.1132725786630051,-0.11257693746991182,0.002
1106,-1.1893649785422922e-07,325466.34093507286,-0.11395260962136787,-0.11337250772786403,0.002,-1.1491781727507671e-07,325566.1492054397,-0.1133724502689554,-0.11267680479999892,0.002
1107,-1.188894988368849e-07,325457.71162307693,-0.11405237652875318,-0.11347237931892198,0.002,-1.1488781790310326e-07,325557.52221235115,-0.11347232187501304,-0.11277667213008598,0.002
1108,-1.1884234681786166e-07,325449.08310723724,-0.11415214384416932,-0.11357225090998001,0.002,-1.1485760389819579e-07,325548.89601408807,-0.11357219348117806,-0.11287653946017308,0.002
1109,-1.187950417817052e-07,325440.4554089727,-0.1142519115665475,-0.11367212250103798,0.002,-1.1482717548984314e-07,325540.27063206217,-0.11367206508745023,-0.11297640679026015,0.002
1110,-1.1874758371419725e-07,325431.8285496915,-0.11435167969482284,-0.11377199409209596,0.002,-1.1479653290771146e-07,325531.64608767413,-0.1137719366938295,-0.11307627412034722,0.002
1111,-1.1869997260086604e-07,325423.2025507903,-0.11445144822793399,-0.11387186568315395,0.002,-1.1476567637944201e-07,325523.0224023136,-0.11387180830031576,-0.11317614145043431,0.002
1112,-1.186522084281807e-07,325414.57743365515,-0.11455121716482346,-0.11397173727421193,0.002,-1.1473460613399292e-07,325514.3995973594,-0.11397167990690887,-0.1132760087805214,0.002
1113,-1.1860429118411923e-07,325405.95321966056,-0.11465098650443727,-0.11407160886526993,0.002,-1.147033224010036e-07,325505.777694179,-0.11407155151360873,-0.11337587611060845,0.002
1114,-1.185562208564287e-07,325397.3299301701,-0.11475075624572527,-0.11417148045632791,0.002,-1.1467182540672342e-07,325497.1567141286,-0.11417142312041521,-0.11347574344069551,0.002
1115,-1.1850799743375434e-07,325388.70758653583,-0.11485052638764083,-0.11427135204738588,0.002,-1.1464011537727727e-07,325488.53667855373,-0.1142712947273282,-0.1135756107707826,0.002
1116,-1.184596209048095e-07,325380.08621009893,-0.11495029692914101,-0.11437122363844388,0.002,-1.1460819254002223e-07,325479.9176087885,-0.1143711663343476,-0.11367547810086967,0.002
1117,-1.1841109126071468e-07,325371.46582218906,-0.11505006786918642,-0.11447109522950186,0.002,-1.1457605712247494e-07,325471.29952615587,-0.1144710379414733,-0.11377534543095674,0.002
1118,-1.183624084919962e-07,325362.84644412453,-0.11514983920674142,-0.1145709668205599,0.002,-1.1454370935018847e-07,325462.68245196727,-0.11457090954870522,-0.11387521276104384,0.002
1119,-1.183135725889653e-07,325354.2280972124,-0.11524961094077371,-0.11467083841161783,0.002,-1.145111494480775e-07,325454.0664075231,-0.11467078115604311,-0.1139750800911309,0.002
1120,-1.1826458354344991e-07,325345.6108027484,-0.11534938307025479,-0.11477071000267586,0.002,-1.1447837764028464e-07,325445.45141411247,-0.11477065276348704,-0.114074947421218,0.002
1121,-1.1821544134876272e-07,325336.9945820169,-0.11544915559415952,-0.11487058159373383,0.002,-1.1444539415163202e-07,325436.83749301324,-0.11487052437103674,-0.11417481475130505,0.002
1122,-1.181661459970952e-07,325328.3794562906,-0.1155489285114665,-0.11497045318479183,0.002,-1.1441219920686192e-07,325428.2246654917,-0.11497039597869223,-0.1142746820813921,0.002
1123,-1.1811669748213537e-07,325319.7654468312,-0.11564870182115765,-0.11507032477584979,0.002,-1.1437879302882624e-07,325419.61295280297,-0.11507026758645328,-0.11437454941147916,0.002
1124,-1.1806709579907582e-07,325311.15257488843,-0.11574847552221855,-0.11517019636690781,0.002,-1.1434517584167924e-07,325411.0023761906,-0.1151701391943199,-0.11447441674156626,0.002
1125,-1.1801734094196997e-07,325302.5408617008,-0.11584824961363814,-0.1152700679579658,0.002,-1.1431134786767123e-07,325402.3929568867,-0.11527001080229186,-0.11457428407165332,0.002
1126,-1.1796743290694628e-07,325293.9303284952,-0.11594802409440899,-0.11536993954902376,0.002,-1.1427730932961238e-07,325393.78471611196,-0.11536988241036909,-0.11467415140174042,0.002
1127,-1.1791737169105968e-07,325285.32099648693,-0.11604779896352693,-0.11546981114008176,0.002,-1.1424306045039949e-07,325385.1776750754,-0.11546975401855153,-0.11477401873182749,0.002
1128,-1.178671572896586e-07,325276.71288687957,-0.11614757421999146,-0.11556968273113975,0.002,-1.1420860144961849e-07,325376.57185497467,-0.11556962562683903,-0.11487388606191455,0.002
1129,-1.1781678970042926e-07,325268.1060208654,-0.1162473498628053,-0.11566955432219773,0.002,-1.1417393254998424e-07,325367.96727699594,-0.11566949723523146,-0.11497375339200164,0.002
1130,-1.1776626892198721e-07,325259.5004196247,-0.11634712589097476,-0.11576942591325573,0.002,-1.1413905397292148e-07,325359.3639623134,-0.11576936884372874,-0.11507362072208871,0.002
1131,-1.1771559495180264e-07,325250.89610432624,-0.11644690230350944,-0.11586929750431373,0.002,-1.1410396593712436e-07,325350.7619320899,-0.11586924045233075,-0.11517348805217577,0.002
1132,-1.176647677903033e-07,325242.2930961272,-0.11654667909942237,-0.11596916909537172,0.002,-1.1406866866410583e-07,325342.16120747675,-0.11596911206103738,-0.11527335538226285,0.002
1133,-1.1761378743763842e-07,325233.6914161727,-0.11664645627772996,-0.1160690406864297,0.002,-1.1403316237384645e-07,325333.56180961314,-0.11606898366984851,-0.11537322271234991,0.002
1134,-1.1756265389340208e-07,325225.0910855963,-0.11674623383745196,-0.1161689122774877,0.002,-1.1399744728417094e-07,325324.96375962684,-0.11616885527876405,-0.11547309004243701,0.002
1135,-1.1751136715928663e-07,325216.49212551967,-0.11684601177761143,-0.11626878386854565,0.002,-1.1396152361518869e-07,325316.367078634,-0.11626872688778385,-0.11557295737252406,0.002
1136,-1.1745992723639029e-07,325207.89455705264,-0.1169457900972349,-0.11636865545960366,0.002,-1.1392539158543585e-07,325307.77178773854,-0.11636859849690787,-0.11567282470261116,0.002
1137,-1.1740833412732027e-07,325199.29840129334,-0.11704556879535198,-0.11646852705066164,0.002,-1.1388905141219079e-07,325299.1779080331,-0.11646847010613594,-0.11577269203269822,0.002
1138,-1.1735658783555118e-07,325190.7036793278,-0.11714534787099587,-0.11656839864171964,0.002,-1.1385250331503729e-07,325290.5854605981,-0.11656834171546798,-0.1158725593627853,0.002
1139,-1.1730468836402637e-07,325182.1104122302,-0.11724512732320276,-0.11666827023277762,0.002,-1.138157475108387e-07,325281.99446650216,-0.11666821332490386,-0.11597242669287239,0.002
1140,-1.1725263571600833e-07,325173.5186210628,-0.11734490715101237,-0.11676814182383562,0.002,-1.137787842158188e-07,325273.4049468021,-0.1167680849344435,-0.11607229402295945,0.002
1141,-1.1720042989650099e-07,325164.9283268761,-0.11744468735346748,-0.1168680134148936,0.002,-1.1374161364701486e-07,325264.8169225429,-0.11686795654408677,-0.1161721613530465,0.002
1142,-1.1714807091169642e-07,325156.33955070825,-0.1175444679296143,-0.11696788500595161,0.002,-1.1370423602079882e-07,325256.2304147574,-0.1169678281538336,-0.1162720286831336,0.002
1143,-1.170955587666583e-07,325147.75231358554,-0.11764424887850207,-0.11706775659700956,0.002,-1.1366665155382287e-07,325247.6454444666,-0.11706769976368378,-0.11637189601322065,0.002
1144,-1.1704289346792061e-07,325139.1666365223,-0.11774403019918347,-0.11716762818806756,0.002,-1.1362886046151944e-07,325239.06203267945,-0.11716757137363733,-0.11647176334330775,0.002
1145,-1.1699007502317307e-07,325130.5825405205,-0.11784381189071418,-0.11726749977912555,0.002,-1.135908629595133e-07,325230.48020039283,-0.11726744298369407,-0.11657163067339481,0.002
1146,-1.1693710343869994e-07,325122.00004657026,-0.1179435939521532,-0.11736737137018356,0.002,-1.1355265926283924e-07,325221.8999685915,-0.11736731459385392,-0.1166714980034819,0.002
1147,-1.1688397872253352e-07,325113.4191756496,-0.11804337638256265,-0.11746724296124154,0.002,-1.1351424958533773e-07,325213.3213582483,-0.11746718620411675,-0.11677136533356895,0.002
1148,-1.1683070088446421e-07,325104.8399487242,-0.11814315918100787,-0.11756711455229953,0.002,-1.1347563414199122e-07,325204.7443903239,-0.11756705781448246,-0.11687123266365605,0.002
1149,-1.1677726993313388e-07,325096.26238674764,-0.11824294234655729,-0.11766698614335752,0.002,-1.1343681314597295e-07,325196.16908576665,-0.11766692942495095,-0.11697109999374311,0.002
1150,-1.1672368587747133e-07,325087.6865106613,-0.11834272587828254,-0.11776685773441553,0.002,-1.1339778681040719e-07,325187.5954655132,-0.11776680103552213,-0.1170709673238302,0.002
1151,-1.1666994872875223e-07,325079.11234139453,-0.11844250977525828,-0.1178667293254735,0.002,-1.1335855534902729e-07,325179.0235504876,-0.11786667264619582,-0.11717083465391724,0.002
1152,-1.1661605849828581e-07,325070.539899864,-0.11854229403656237,-0.11796660091653147,0.002,-1.1331911897613512e-07,325170.4533616019,-0.11796654425697198,-0.11727070198400434,0.002
1153,-1.1656201519708347e-07,325061.9692069744,-0.11864207866127573,-0.11806647250758945,0.002,-1.1327947790423298e-07,325161.88491975557,-0.1180664158678505,-0.1173705693140914,0.002
1154,-1.1650781883702131e-07,325053.4002836179,-0.11874186364848242,-0.11816634409864747,0.002,-1.1323963234344212e-07,325153.31824583607,-0.1181662874788313,-0.1174704366441785,0.002
1155,-1.1645346943144236e-07,325044.8331506746,-0.11884164899726948,-0.11826621568970543,0.002,-1.1319958250688398e-07,325144.75336071866,-0.11826615908991417,-0.11757030397426556,0.002
1156,-1.1639896699370077e-07,325036.26782901183,-0.11894143470672709,-0.11836608728076346,0.002,-1.1315932860759194e-07,325136.190285266,-0.11836603070109916,-0.11767017130435264,0.002
1157,-1.1634431153628746e-07,325027.70433948486,-0.11904122077594839,-0.1184659588718214,0.002,-1.1311887085514809e-07,325127.62904032844,-0.11846590231238598,-0.11777003863443969,0.002
1158,-1.1628950307403292e-07,325019.1427029365,-0.11914100720402968,-0.11856583046287943,0.002,-1.1307820946087137e-07,325119.0696467442,-0.1185657739237747,-0.11786990596452677,0.002
1159,-1.1623454162203859e-07,325010.58294019697,-0.11924079399007016,-0.11866570205393737,0.002,-1.1303734463608091e-07,325110.51212533866,-0.11866564553526505,-0.11796977329461383,0.002
1160,-1.1617942719540311e-07,325002.02507208416,-0.11934058113317215,-0.1187655736449954,0.002,-1.1299627659036444e-07,325101.9564969252,-0.11876551714685711,-0.11806964062470093,0.002
1161,-1.1612415981011369e-07,324993.4691194034,-0.11944036863244084,-0.11886544523605339,0.002,-1.1295500553413969e-07,325093.4027823045,-0.11886538875855061,-0.11816950795478799,0.002
1162,-1.1606873948273808e-07,324984.9151029475,-0.11954015648698452,-0.11896531682711138,0.002,-1.1291353167647842e-07,325084.8510022648,-0.11896526037034555,-0.11826937528487509,0.002
1163,-1.1601316623072246e-07,324976.36304349673,-0.11963994469591434,-0.11906518841816935,0.002,-1.1287185522699821e-07,325076.301177582,-0.11906513198224174,-0.11836924261496215,0.002
1164,-1.1595744007033483e-07,324967.8129618187,-0.11973973325834456,-0.11916506000922734,0.002,-1.1282997639592533e-07,325067.75332901924,-0.11916500359423915,-0.11846910994504924,0.002
1165,-1.159015610201694e-07,324959.26487866876,-0.11983952217339222,-0.11926493160028533,0.002,-1.1278789539147865e-07,325059.207477327,-0.11926487520633763,-0.11856897727513628,0.002
1166,-1.1584552909938197e-07,324950.7188147892,-0.11993931144017746,-0.11936480319134336,0.002,-1.127456124206917e-07,325050.66364324355,-0.11936474681853715,-0.11866884460522338,0.002
1167,-1.157893443265683e-07,324942.17479091,-0.12003910105782314,-0.1194646747824013,0.002,-1.12703127693048e-07,325042.1218474944,-0.11946461843083746,-0.11876871193531044,0.002
1168,-1.157330067214566e-07,324933.6328277482,-0.12013889102545527,-0.11956454637345933,0.002,-1.1266044141656961e-07,325033.5821107922,-0.11956449004323862,-0.11886857926539753,0.002
1169,-1.1567651630437536e-07,324925.09294600843,-0.12023868134220253,-0.1196644179645173,0.002,-1.1261755379927514e-07,325025.0444538373,-0.11966436165574039,-0.11896844659548458,0.002
1170,-1.1561987309621614e-07,324916.55516638234,-0.12033847200719669,-0.1197642895555753,0.002,-1.1257446504840251e-07,325016.50889731693,-0.11976423326834278,-0.11906831392557168,0.002
1171,-1.1556307711755247e-07,324908.019509549,-0.12043826301957221,-0.11986416114663326,0.002,-1.1253117536919047e-07,325007.97546190594,-0.11986410488104557,-0.11916818125565874,0.002
1172,-1.1550612839012494e-07,324899.48599617474,-0.12053805437846657,-0.11996403273769127,0.002,-1.1248768496924074e-07,324999.4441682665,-0.11996397649384878,-0.11926804858574584,0.002
1173,-1.1544902693654121e-07,324890.95464691304,-0.12063784608301995,-0.12006390432874924,0.002,-1.1244399405560717e-07,324990.9150370478,-0.1200638481067522,-0.11936791591583289,0.002
1174,-1.153917727799726e-07,324882.42548240453,-0.12073763813237555,-0.12016377591980723,0.002,-1.124001028339905e-07,324982.3880888864,-0.12016371971975581,-0.11946778324591997,0.002
1175,-1.1533436594269175e-07,324873.898523277,-0.1208374305256792,-0.12026364751086523,0.002,-1.1235601151008319e-07,324973.86334440595,-0.12026359133285947,-0.11956765057600703,0.002
1176,-1.1527680644872857e-07,324865.3737901456,-0.12093722326207972,-0.12036351910192321,0.002,-1.1231172028911484e-07,324965.34082421736,-0.12036346294606307,-0.11966751790609412,0.002
1177,-1.1521909432323271e-07,324856.85130361235,-0.12103701634072861,-0.1204633906929812,0.002,-1.122672293775103e-07,324956.82054891874,-0.12046333455936652,-0.11976738523618119,0.002
1178,-1.1516122959018988e-07,324848.33108426636,-0.12113680976078023,-0.12056326228403919,0.002,-1.1222253897971794e-07,324948.302539095,-0.1205632061727697,-0.11986725256626828,0.002
1179,-1.1510321227532263e-07,324839.813152684,-0.12123660352139166,-0.12066313387509715,0.002,-1.1217764930002003e-07,324939.78681531857,-0.1206630777862725,-0.11996711989635533,0.002
1180,-1.1504504240461265e-07,324831.2975294285,-0.12133639762172285,-0.12076300546615518,0.002,-1.121325605438385e-07,324931.27339814865,-0.1207629493998749,-0.12006698722644242,0.002
1181,-1.1498672000401541e-07,324822.7842350502,-0.12143619206093642,-0.12086287705721313,0.002,-1.120872729141263e-07,324922.7623081316,-0.12086282101357668,-0.12016685455652948,0.002
1182,-1.1492824509976513e-07,324814.2732900864,-0.12153598683819779,-0.12096274864827114,0.002,-1.1204178661478916e-07,324914.25356580096,-0.12096269262737783,-0.12026672188661658,0.002
1183,-1.1486961771896058e-07,324805.76471506164,-0.12163578195267503,-0.12106262023932914,0.002,-1.1199610185003647e-07,324905.7471916771,-0.12106256424127822,-0.12036658921670364,0.002
1184,-1.1481083789069368e-07,324797.25853048713,-0.12173557740353906,-0.12116249183038713,0.002,-1.1195021882306172e-07,324897.2432062674,-0.12116243585527772,-0.1204664565467907,0.002
1185,-1.1475190564288609e-07,324788.754756861,-0.1218353731899634,-0.12126236342144511,0.002,-1.1190413773655318e-07,324888.7416300663,-0.12126230746937625,-0.12056632387687777,0.002
1186,-1.1469282100488405e-07,324780.2534146685,-0.12193516931112437,-0.12136223501250311,0.002,-1.1185785879530632e-07,324880.2424835551,-0.1213621790835737,-0.12066619120696487,0.002
1187,-1.1463358400600055e-07,324771.75452438137,-0.1220349657662009,-0.12146210660356109,0.002,-1.1181138220160049e-07,324871.7457872017,-0.12146205069786999,-0.12076605853705191,0.002
1188,-1.1457419467524054e-07,324763.2581064586,-0.12213476255437467,-0.12156197819461909,0.002,-1.1176470815577073e-07,324863.25156146125,-0.12156192231226501,-0.12086592586713901,0.002
1189,-1.1451465304274868e-07,324754.7641813458,-0.12223455967482993,-0.12166184978567705,0.002,-1.1171783686058489e-07,324854.7598267758,-0.12166179392675862,-0.12096579319722607,0.002
1190,-1.1445495913894297e-07,324746.2727694757,-0.12233435712675371,-0.12176172137673504,0.002,-1.1167076851747371e-07,324846.2706035742,-0.12176166554135077,-0.12106566052731314,0.002
1191,-1.1439511299564728e-07,324737.7838912676,-0.12243415490933561,-0.12186159296779303,0.002,-1.1162350332821753e-07,324837.7839122721,-0.12186153715604137,-0.12116552785740023,0.002
1192,-1.1433511464464298e-07,324729.2975671276,-0.12253395302176791,-0.12196146455885103,0.002,-1.1157604149501142e-07,324829.2997732719,-0.12196140877083028,-0.12126539518748732,0.002
1193,-1.1427496411858877e-07,324720.8138174486,-0.12263375146324543,-0.12206133614990901,0.002,-1.1152838321902441e-07,324820.8182069628,-0.1220612803857174,-0.12136526251757437,0.002
1194,-1.1421466144953818e-07,324712.3326626101,-0.12273355023296574,-0.122161207740967,0.002,-1.1148052870006317e-07,324812.3392337206,-0.12216115200070266,-0.12146512984766146,0.002
1195,-1.1415420667003428e-07,324703.8541229785,-0.12283334933012892,-0.122261079332025,0.002,-1.1143247813832818e-07,324803.86287390825,-0.12226102361578593,-0.12156499717774852,0.002
1196,-1.1409359981496813e-07,324695.3782189069,-0.12293314875393764,-0.122360950923083,0.002,-1.1138423173502256e-07,324795.3891478751,-0.12236089523096713,-0.12166486450783559,0.002
1197,-1.1403284091775354e-07,324686.90497073473,-0.12303294850359721,-0.12246082251414098,0.002,-1.1133578969003004e-07,324786.91807595716,-0.12246076684624613,-0.12176473183792266,0.002
1198,-1.1397193001258047e-07,324678.43439878855,-0.12313274857831552,-0.12256069410519897,0.002,-1.1128715220275738e-07,324778.4496784773,-0.12256063846162286,-0.12186459916800976,0.002
1199,-1.139108671359726e-07,324669.96652338124,-0.12323254897730292,-0.12266056569625697,0.002,-1.1123831947359359e-07,324769.983975745,-0.12266051007709723,-0.12196446649809682,0.002
1200,-1.1384965232122498e-07,324661.5013648122,-0.12333234969977243,-0.12276043728731494,0.002,-1.1118929170077321e-07,324761.5209880561,-0.12276038169266909,-0.12206433382818391,0.002
1201,-1.1378828560420152e-07,324653.03894336795,-0.12343215074493953,-0.12286030887837292,0.002,-1.1114006908294647e-07,324753.06073569355,-0.12286025330833837,-0.12216420115827098,0.002
1202,-1.1372676702390512e-07,324644.5792793211,-0.12353195211202232,-0.12296018046943093,0.002,-1.1109065182115989e-07,324744.60323892656,-0.12296012492410502,-0.12226406848835802,0.002
1203,-1.1366509661614602e-07,324636.1223929307,-0.1236317538002413,-0.1230600520604889,0.002,-1.1104104011231049e-07,324736.14851801074,-0.12305999653996884,-0.12236393581844508,0.002
1204,-1.1360327441753069e-07,324627.6683044426,-0.12373155580881964,-0.1231599236515469,0.002,-1.1099123415514509e-07,324727.69659318874,-0.12315986815592983,-0.12246380314853218,0.002
1205,-1.135413004652103e-07,324619.21703408915,-0.12383135813698283,-0.12325979524260487,0.002,-1.1094123414797572e-07,324719.2474846892,-0.1232597397719878,-0.12256367047861925,0.002
1206,-1.1347917479807977e-07,324610.76860208926,-0.12393116078395902,-0.12335966683366288,0.002,-1.1089104028809984e-07,324710.8012127277,-0.12335961138814273,-0.12266353780870635,0.002
1207,-1.134168974557968e-07,324602.32302864804,-0.12403096374897873,-0.12345953842472086,0.002,-1.1084065277381841e-07,324702.357797506,-0.12345948300439448,-0.12276340513879341,0.002
1208,-1.133544684768645e-07,324593.88033395715,-0.124130767031275,-0.12355941001577887,0.002,-1.1079007180242383e-07,324693.9172592125,-0.12355935462074297,-0.12286327246888049,0.002
1209,-1.132918879003195e-07,324585.44053819467,-0.1242305706300833,-0.12365928160683683,0.002,-1.1073929757138699e-07,324685.479618022,-0.12365922623718804,-0.12296313979896757,0.002
1210,-1.132291557662784e-07,324577.0036615252,-0.12433037454464162,-0.12375915319789484,0.002,-1.1068833027715258e-07,324677.0448940956,-0.1237590978537297,-0.12306300712905463,0.002
1211,-1.1316627211515422e-07,324568.5697240996,-0.12443017877419027,-0.12385902478895282,0.002,-1.1063717011657163e-07,324668.61310758104,-0.12385896947036776,-0.1231628744591417,0.002
1212,-1.1310323698846517e-07,324560.1387460552,-0.12452998331797213,-0.1239588963800108,0.002,-1.1058581728702187e-07,324660.18427861226,-0.12395884108710216,-0.12326274178922877,0.002
1213,-1.1304005042794047e-07,324551.71074751543,-0.12462978817523243,-0.1240587679710688,0.002,-1.1053427198423933e-07,324651.75842730945,-0.1240587127039328,-0.12336260911931583,0.002
1214,-1.1297671247439259e-07,324543.28574859025,-0.12472959334521884,-0.12415863956212678,0.002,-1.104825344035663e-07,324643.3355737795,-0.12415858432085958,-0.12346247644940293,0.002
1215,-1.1291322317008963e-07,324534.8637693759,-0.12482939882718135,-0.12425851115318477,0.002,-1.1043060474138443e-07,324634.9157381153,-0.1242584559378824,-0.12356234377949,0.002
1216,-1.1284958255751048e-07,324526.4448299549,-0.12492920462037248,-0.12435838274424277,0.002,-1.1037848319363008e-07,324626.49894039636,-0.12435832755500117,-0.1236622111095771,0.002
1217,-1.1278579067962968e-07,324518.02895039605,-0.125029010724047,-0.12445825433530072,0.002,-1.1032616995619623e-07,324618.0852006881,-0.12445819917221575,-0.12376207843966415,0.002
1218,-1.1272184758117339e-07,324509.61615075445,-0.1251288171374622,-0.12455812592635873,0.002,-1.1027366522334352e-07,324609.6745390424,-0.12455807078952612,-0.12386194576975121,0.002
1219,-1.1265775330565035e-07,324501.20645107114,-0.1252286238598776,-0.12465799751741673,0.002,-1.1022096919122808e-07,324601.2669754975,-0.12465794240693213,-0.12396181309983831,0.002
1220,-1.1259350789703156e-07,324492.7998713737,-0.12532843089055518,-0.12475786910847471,0.002,-1.1016808205451248e-07,324592.8625300774,-0.12475781402443369,-0.12406168042992537,0.002
1221,-1.1252911140045609e-07,324484.39643167565,-0.12542823822875912,-0.12485774069953269,0.002,-1.1011500400598237e-07,324584.46122279286,-0.12485768564203069,-0.12416154776001243,0.002
1222,-1.1246456385955146e-07,324475.99615197687,-0.12552804587375616,-0.1249576122905907,0.002,-1.1006173524117846e-07,324576.0630736407,-0.12495755725972307,-0.12426141509009953,0.002
1223,-1.1239986532078347e-07,324467.59905226354,-0.12562785382481514,-0.12505748388164867,0.002,-1.100082759541396e-07,324567.6681026037,-0.1250574288775107,-0.1243612824201866,0.002
1224,-1.1233501583143929e-07,324459.20515250764,-0.1257276620812074,-0.12515735547270668,0.002,-1.0995462633993934e-07,324559.27632965107,-0.1251573004953935,-0.1244611497502737,0.002
1225,-1.1227001543787401e-07,324450.81447266735,-0.12582747064220642,-0.12525722706376466,0.002,-1.0990078659207831e-07,324550.88777473767,-0.12525717211337137,-0.12456101708036073,0.002
1226,-1.1220486418581548e-07,324442.4270326869,-0.1259272795070882,-0.12535709865482264,0.002,-1.0984675690168065e-07,324542.502457805,-0.12535704373144418,-0.12466088441044781,0.002
1227,-1.1213956212322859e-07,324434.04285249684,-0.1260270886751308,-0.12545697024588062,0.002,-1.097925374643899e-07,324534.12039878056,-0.1254569153496119,-0.12476075174053487,0.002
1228,-1.120741092977704e-07,324425.66195201344,-0.12612689814561473,-0.1255568418369386,0.002,-1.0973812847372286e-07,324525.7416175776,-0.12555678696787437,-0.12486061907062197,0.002
1229,-1.1200850575671307e-07,324417.2843511394,-0.12622670791782264,-0.12565671342799659,0.002,-1.0968353012138426e-07,324517.36613409576,-0.1256566585862315,-0.12496048640070904,0.002
1230,-1.1194275155021079e-07,324408.91006976314,-0.12632651799103956,-0.1257565850190546,0.002,-1.0962874260127237e-07,324508.99396822054,-0.1257565302046833,-0.12506035373079613,0.002
1231,-1.118768467268571e-07,324400.5391277591,-0.12642632836455275,-0.12585645661011258,0.002,-1.0957376610636335e-07,324500.6251398234,-0.12585640182322952,-0.12516022106088318,0.002
1232,-1.1181079133550651e-07,324392.1715449878,-0.12652613903765164,-0.1259563282011706,0.002,-1.095186008277789e-07,324492.25966876186,-0.12595627344187016,-0.12526008839097028,0.002
1233,-1.117445854261301e-07,324383.80734129576,-0.126625950009628,-0.12605619979222854,0.002,-1.0946324695689819e-07,324483.8975748796,-0.12605614506060506,-0.12535995572105732,0.002
1234,-1.1167822904858192e-07,324375.4465365153,-0.12672576127977578,-0.12615607138328658,0.002,-1.0940770468727209e-07,324475.53887800616,-0.12615601667943424,-0.12545982305114442,0.002
1235,-1.1161172225327227e-07,324367.0891504649,-0.12682557284739113,-0.12625594297434453,0.002,-1.0935197421037479e-07,324467.1835979569,-0.12625588829835743,-0.1255596903812315,0.002
1236,-1.1154506509112786e-07,324358.73520294885,-0.12692538471177245,-0.12635581456540254,0.002,-1.0929605571618784e-07,324458.83175453334,-0.1263557599173747,-0.12565955771131856,0.002
1237,-1.1147825761386772e-07,324350.3847137574,-0.1270251968722203,-0.12645568615646052,0.002,-1.0923994939801958e-07,324450.48336752295,-0.1264556315364858,-0.12575942504140564,0.002
1238,-1.1141129987401311e-07,324342.0377026665,-0.12712500932803752,-0.1265555577475185,0.002,-1.0918365544773749e-07,324442.1384566987,-0.12655550315569078,-0.1258592923714927,0.002
1239,-1.1134419192260533e-07,324333.694189438,-0.127224822078529,-0.1266554293385765,0.002,-1.0912717405419741e-07,324433.79704181966,-0.12665537477498945,-0.12595915970157975,0.002
1240,-1.11276933812001e-07,324325.3541938199,-0.127324635123002,-0.1267553009296345,0.002,-1.0907050540877868e-07,324425.45914263104,-0.1267552463943818,-0.12605902703166685,0.002
1241,-1.1120952559598817e-07,324317.01773554576,-0.1274244484607657,-0.12685517252069248,0.002,-1.0901364970254011e-07,324417.1247788635,-0.12685511801386762,-0.12615889436175393,0.002
1242,-1.1114196732800941e-07,324308.68483433494,-0.12752426209113166,-0.1269550441117505,0.002,-1.089566071264666e-07,324408.7939702338,-0.12695498963344692,-0.12625876169184103,0.002
1243,-1.1107425906139393e-07,324300.35550989263,-0.12762407601341347,-0.12705491570280847,0.002,-1.0889937787088135e-07,324400.4667364442,-0.12705486125311954,-0.12635862902192807,0.002
1244,-1.110064008491405e-07,324292.0297819099,-0.12772389022692693,-0.12715478729386645,0.002,-1.0884196212463689e-07,324392.143097183,-0.1271547328728854,-0.12645849635201517,0.002
1245,-1.1093839274678743e-07,324283.70767006365,-0.1278237047309899,-0.12725465888492443,0.002,-1.0878436007853594e-07,324383.82307212433,-0.1272546044927444,-0.12655836368210222,0.002
1246,-1.108702348100764e-07,324275.3891940163,-0.12792351952492245,-0.12735453047598244,0.002,-1.0872657192183789e-07,324375.5066809278,-0.12735447611269649,-0.1266582310121893,0.002
1247,-1.1080192709350701e-07,324267.074373416,-0.1280233346080467,-0.1274544020670404,0.002,-1.0866859784497937e-07,324367.19394323917,-0.12745434773274147,-0.12675809834227636,0.002
1248,-1.1073346965272292e-07,324258.7632278968,-0.1281231499796869,-0.1275542736580984,0.002,-1.0861043803743832e-07,324358.88487868936,-0.1275542193528794,-0.12685796567236343,0.002
1249,-1.1066486254353299e-07,324250.45577707834,-0.12822296563916946,-0.1276541452491564,0.002,-1.0855209268715758e-07,324350.5795068955,-0.12765409097311003,-0.1269578330024505,0.002
1250,-1.1059610582310657e-07,324242.15204056597,-0.1283227815858228,-0.12775401684021437,0.002,-1.0849356198414535e-07,324342.27784746024,-0.12775396259343338,-0.1270577003325376,0.002
1251,-1.1052719954715008e-07,324233.85203795054,-0.1284225978189774,-0.12785388843127238,0.002,-1.0843484611711005e-07,324333.97991997184,-0.12785383421384933,-0.12715756766262468,0.002
